"","monthyear_date","site","mths_since_irs","precip","precip_lag","tested","cases","proportion_rdt","count_rdt","notsuspect","suspect","tpr","tpr_adj_cases","cases_adjusted","month","time_cat"
"123",2017-06-01,"Patongo",4,13.5839366912842,7.49364900588989,933,398,0.930332261521972,868,829,961,0.426580921757771,11.9442658092176,410,6,1
"124",2017-06-01,"Atiak",4,6.46884918212891,3.60818839073181,1297,983,1,1297,1004,1487,0.757902852737086,144.001542020046,1127,6,1
"125",2017-06-01,"Padibe",0,11.5064086914062,5.97236824035645,2041,1754,0.999020088192063,2039,548,2082,0.859382655560999,35.234688878001,1789,6,0
"126",2017-06-01,"Namokora",1,13.439733505249,7.68834447860718,2732,2033,0.998535871156662,2728,140,2737,0.744143484626647,3.72071742313324,2037,6,1
"127",2017-07-01,"Aduku",2,1.42813897132874,9.95810890197754,728,338,0.92032967032967,670,813,807,0.464285714285714,36.6785714285714,375,7,1
"128",2017-07-01,"Anyeke",5,0.93619030714035,11.567684173584,951,544,0.973711882229232,926,1158,1109,0.572029442691903,90.3806519453207,634,7,1
"129",2017-07-01,"Aboke",5,1.07059943675995,10.5961275100708,972,595,1,972,868,977,0.612139917695473,3.06069958847737,598,7,1
"130",2017-07-01,"Awach",2,0.501811921596527,8.25061511993408,1434,761,0.99023709902371,1420,922,1515,0.53068340306834,42.9853556485356,804,7,1
"131",2017-07-01,"Lalogi",2,1.01348686218262,12.9517192840576,1818,1072,0.974697469746975,1772,984,1836,0.58965896589659,10.6138613861386,1083,7,1
"132",2017-07-01,"Patongo",5,1.29618120193481,13.5839366912842,738,290,0.952574525745257,703,1160,794,0.392953929539295,22.0054200542005,312,7,1
"133",2017-07-01,"Atiak",5,0.41045606136322,6.46884918212891,1124,755,1,1124,1192,1211,0.671708185053381,58.4386120996441,813,7,1
"134",2017-07-01,"Padibe",0,2.74065351486206,11.5064086914062,1032,853,0.996124031007752,1028,138,1034,0.826550387596899,1.6531007751938,855,7,0
"135",2017-07-01,"Namokora",2,1.57993102073669,13.439733505249,1920,1120,0.986458333333333,1894,236,1932,0.583333333333333,7,1127,7,1
"136",2017-08-01,"Aduku",3,3.04080080986023,1.42813897132874,643,177,0.628304821150855,404,967,694,0.275272161741835,14.0388802488336,191,8,1
"137",2017-08-01,"Anyeke",6,3.36407923698425,0.93619030714035,658,315,0.975683890577508,642,971,779,0.478723404255319,57.9255319148936,373,8,2
"138",2017-08-01,"Aboke",6,2.98956942558289,1.07059943675995,586,273,0.998293515358362,585,609,589,0.465870307167235,1.39761092150171,274,8,2
"139",2017-08-01,"Awach",3,4.25215578079224,0.501811921596527,1161,453,1,1161,750,1217,0.390180878552972,21.8501291989664,475,8,1
"140",2017-08-01,"Lalogi",3,4.12415790557861,1.01348686218262,1407,575,1,1407,875,1424,0.408670931058991,6.94740582800284,582,8,1
"141",2017-08-01,"Patongo",6,5.57717180252075,1.29618120193481,685,179,0.921167883211679,631,891,709,0.261313868613139,6.27153284671533,185,8,2
"142",2017-08-01,"Atiak",6,2.31265354156494,0.41045606136322,1154,615,1,1154,1079,1179,0.532928942807626,13.3232235701906,628,8,2
"143",2017-08-01,"Padibe",0,3.08440256118774,2.74065351486206,857,693,1,857,393,869,0.808634772462077,9.70361726954492,703,8,0
"144",2017-08-01,"Namokora",3,5.38136529922485,1.57993102073669,1657,695,0.996378998189499,1651,199,1680,0.419432709716355,9.64695232347616,705,8,1
"145",2017-09-01,"Aduku",4,11.061279296875,3.04080080986023,607,117,0.976935749588138,593,1004,676,0.192751235584843,13.2998352553542,130,9,1
"146",2017-09-01,"Anyeke",7,15.7147045135498,3.36407923698425,516,255,0.982558139534884,507,1039,662,0.494186046511628,72.1511627906977,327,9,2
"147",2017-09-01,"Aboke",7,12.0213661193848,2.98956942558289,465,264,1,465,623,472,0.567741935483871,3.9741935483871,268,9,2
"148",2017-09-01,"Awach",4,23.5303688049316,4.25215578079224,593,169,0.996627318718381,591,722,621,0.284991568296796,7.97976391231029,177,9,1
"149",2017-09-01,"Lalogi",4,18.6150302886963,4.12415790557861,1105,312,1,1105,880,1127,0.282352941176471,6.21176470588235,318,9,1
"150",2017-09-01,"Patongo",7,15.1733818054199,5.57717180252075,709,216,0.960507757404795,681,846,754,0.304654442877292,13.7094499294781,230,9,2
"151",2017-09-01,"Atiak",7,20.5344848632812,2.31265354156494,723,500,0.90179806362379,652,902,915,0.691562932226833,132.780082987552,633,9,2
"152",2017-09-01,"Padibe",1,17.6589546203613,3.08440256118774,633,290,0.889415481832543,563,394,642,0.458135860979463,4.12322274881517,294,9,1
"153",2017-09-01,"Namokora",4,15.3273983001709,5.38136529922485,1457,584,0.997940974605353,1454,159,1486,0.400823610157859,11.6238846945779,596,9,1
"154",2017-10-01,"Aduku",5,9.38681602478027,11.061279296875,587,133,0.902896081771721,530,1343,676,0.226575809199319,20.1652470187394,153,10,1
"155",2017-10-01,"Anyeke",8,9.56033611297607,15.7147045135498,673,291,0.992570579494799,668,1078,740,0.432392273402675,28.9702823179792,320,10,2
"156",2017-10-01,"Aboke",8,11.6724119186401,12.0213661193848,735,322,0.991836734693878,729,557,735,0.438095238095238,0,322,10,2
"157",2017-10-01,"Awach",5,10.3321561813354,23.5303688049316,734,268,0.993188010899183,729,1379,765,0.365122615803815,11.3188010899183,279,10,1
"158",2017-10-01,"Lalogi",5,10.516040802002,18.6150302886963,917,238,1,917,985,942,0.259541984732824,6.48854961832061,244,10,1
"159",2017-10-01,"Patongo",8,17.5677452087402,15.1733818054199,739,220,0.902571041948579,667,802,782,0.297699594046008,12.8010825439783,233,10,2
"160",2017-10-01,"Atiak",8,7.1047306060791,20.5344848632812,1131,643,1,1131,941,1183,0.568523430592396,29.5632183908046,673,10,2
"161",2017-10-01,"Padibe",2,14.0049419403076,17.6589546203613,710,582,0.853521126760563,606,902,725,0.819718309859155,12.2957746478873,594,10,1
"162",2017-10-01,"Namokora",5,12.5801286697388,15.3273983001709,1804,766,0.996119733924612,1797,319,1809,0.424611973392461,2.12305986696231,768,10,1
"163",2017-11-01,"Aduku",6,10.5305099487305,9.38681602478027,569,86,0.804920913884007,458,1222,663,0.151142355008787,14.207381370826,100,11,2
"164",2017-11-01,"Anyeke",9,9.31070327758789,9.56033611297607,322,180,0.978260869565217,315,575,342,0.559006211180124,11.1801242236025,191,11,2
"165",2017-11-01,"Aboke",9,9.13191986083984,11.6724119186401,590,361,1,590,747,593,0.611864406779661,1.83559322033898,363,11,2
"166",2017-11-01,"Awach",6,8.50438690185547,10.3321561813354,959,289,0.995828988529718,955,1181,979,0.301355578727842,6.02711157455683,295,11,2
"167",2017-11-01,"Lalogi",6,8.81076145172119,10.516040802002,1207,304,0.995028997514499,1201,1488,1219,0.251864125932063,3.02236951118476,307,11,2
"168",2017-11-01,"Patongo",9,10.7619686126709,17.5677452087402,808,181,0.923267326732673,746,702,832,0.224009900990099,5.37623762376238,186,11,2
"169",2017-11-01,"Atiak",9,8.08800983428955,7.1047306060791,742,373,0.997304582210243,740,839,763,0.502695417789757,10.5566037735849,384,11,2
"170",2017-11-01,"Padibe",3,5.89912223815918,14.0049419403076,427,258,0.730679156908665,312,963,438,0.604215456674473,6.6463700234192,265,11,1
"171",2017-11-01,"Namokora",6,8.7198314666748,12.5801286697388,1218,450,0.983579638752053,1198,628,1223,0.369458128078818,1.84729064039409,452,11,2
"172",2017-12-01,"Aduku",7,7.46609210968018,10.5305099487305,339,55,0.592920353982301,201,1078,435,0.162241887905605,15.5752212389381,71,12,2
"173",2017-12-01,"Anyeke",10,6.64344310760498,9.31070327758789,138,75,0.978260869565217,135,346,159,0.543478260869565,11.4130434782609,86,12,2
"174",2017-12-01,"Aboke",10,6.81588459014893,9.13191986083984,304,180,0.996710526315789,303,565,307,0.592105263157895,1.77631578947368,182,12,2
"175",2017-12-01,"Awach",7,3.97166633605957,8.50438690185547,462,114,1,462,912,485,0.246753246753247,5.67532467532468,120,12,2
"176",2017-12-01,"Lalogi",7,6.16884613037109,8.81076145172119,715,114,0.998601398601399,714,688,732,0.159440559440559,2.71048951048951,117,12,2
"177",2017-12-01,"Patongo",10,9.1161527633667,10.7619686126709,464,88,0.969827586206897,450,523,485,0.189655172413793,3.98275862068965,92,12,2
"178",2017-12-01,"Atiak",10,3.6611795425415,8.08800983428955,462,181,0.997835497835498,461,712,470,0.391774891774892,3.13419913419913,184,12,2
"179",2017-12-01,"Padibe",4,5.41009330749512,5.89912223815918,316,78,0.860759493670886,272,467,316,0.246835443037975,0,78,12,1
"180",2017-12-01,"Namokora",7,6.67500352859497,8.7198314666748,589,149,0.932088285229202,549,305,594,0.252971137521222,1.26485568760611,150,12,2
"181",2018-01-01,"Aduku",8,12.8788166046143,7.46609210968018,497,60,0.774647887323944,385,1286,517,0.120724346076459,2.41448692152917,62,1,2
"182",2018-01-01,"Anyeke",11,7.92832374572754,6.64344310760498,282,103,0.99290780141844,280,918,306,0.365248226950355,8.76595744680851,112,1,2
"183",2018-01-01,"Aboke",11,7.46721220016479,6.81588459014893,180,99,1,180,739,183,0.55,1.65,101,1,2
